date,SPX unhedged,single 30d 30-delta,ladder 30/60/90 50-delta,ladder 30/60/90 30-delta,ladder 30/60/90 10-delta,ladder 30/60/90 5-delta
2019-12-18,2.4452430576840554,2.0926892018349705,2.152300848366747,1.981674736159197,1.9687579881623798,2.3442569202399546
2019-12-19,2.456146938024888,2.102020966452666,2.1618984345184855,1.990511462688132,1.9775371160513318,2.35471048102858
2019-12-20,2.468299822227671,2.112421654213498,2.172595392801449,2.0003604073647945,1.9873218643520194,2.36636146304598
2019-12-23,2.470430025133329,2.1142447255864565,2.174470395577404,2.0020867671504896,1.98903697155731,2.368403690663154
2019-12-24,2.469947281309385,2.1138315835127286,2.174045484876378,2.0016955417314293,1.988648296183449,2.3679408836851614
2019-12-26,2.4826135597376324,2.1246716445900646,2.1851943323175753,2.0119605515362986,1.998846397659512,2.380084057250585
2019-12-27,2.482697848341813,2.1247437805077,2.1852685230748974,2.0120288607364523,1.9989142616136784,2.380164864818171
2019-12-30,2.4683457978299512,2.112461001077663,2.172635860487261,2.0003976669285146,1.9873588810542915,2.366405539901027
2019-12-31,2.4756176055906334,2.118684363426358,2.1790364994598543,2.006290887923567,1.9932136894637196,2.3733770291409466
2020-01-02,2.4963602648194687,2.1364363569752687,2.1972941703753537,2.023101161088589,2.009914391638978,2.393263036909611
2020-01-03,2.4787362839453193,2.1213533923788535,2.181781557480766,2.0088183283292422,1.9957246557678678,2.3763669091416286
2020-01-06,2.4874946361797337,2.128848970002203,2.189490651627946,2.015916275217909,2.002776337550772,2.3847635500280653
2020-01-07,2.4805216698338746,2.122881362270577,2.1833530526131306,2.010265241387037,1.997162137706115,2.3780785603459504
2020-01-08,2.492682216637038,2.133288607842104,2.1940567555103967,2.0201203959909866,2.0069530554571813,2.3897368885058583
2020-01-09,2.509271746459878,2.1474862679948163,2.208658845474215,2.0335648885666324,2.020309915527161,2.405641287035285
2020-01-10,2.5021072151045174,2.1413547149958387,2.2023526311018498,2.0277586065535935,2.014541479423036,2.398772643790475
2020-01-13,2.5195626187703057,2.1562934077569844,2.2177168624817942,2.0419048209126336,2.028595487385814,2.4155071564232853
2020-01-14,2.5157466437810334,2.153027618031326,2.2143580445594004,2.0388122771238706,2.0255231010971997,2.4118487774543915
2020-01-15,2.520451480414393,2.157054113797499,2.2184992377408252,2.0426251724778877,2.029311143629748,2.416359308954192
2020-01-16,2.541538956660332,2.1751012088276442,2.2370604162999146,2.05971489237081,2.04628947107205,2.4365758931357084
2020-01-17,2.551354747747195,2.183501764326778,2.2457002672207698,2.0676698092250376,2.0541925370072205,2.4459863016882233
2020-01-21,2.544588671611598,2.1777112174838935,2.239744772792109,2.062186443430906,2.0487449123227903,2.43949965785382
2020-01-22,2.5453242812480843,2.1783407673105266,2.2403922557651,2.0627825964504263,2.0493371795591497,2.4402048875345708
2020-01-23,2.548228406792129,2.1808013234610573,2.2431822074004413,2.066271836097406,2.051652019035758,2.442961233664929
2020-01-24,2.5251869674492733,2.1698369486302833,2.228682717116349,2.0530789114092785,2.039866896817771,2.422447950492398
2020-01-27,2.4854640470790166,2.1564086644831866,2.2050998385482674,2.0321395560560203,2.0167369396717274,2.4077927515895396
2020-01-28,2.5104517869184084,2.162020257775552,2.219361657287015,2.043905638488221,2.0290975567852585,2.4111739232648692
2020-01-29,2.5082756084104703,2.158620507487244,2.2171912207202165,2.0411591179161697,2.0246355097335638,2.406397143342791
2020-01-30,2.5161374364004168,2.162169621944856,2.2219897835266478,2.0458491802615235,2.027574083744375,2.4138589141336824
2020-01-31,2.4715870777907187,2.1524310198550225,2.1996160516533125,2.0258013679659115,2.00620126437201,2.3851322395995727
2020-02-03,2.4895175626800707,2.1543972049946487,2.2073355378877673,2.0316452492359245,2.0106595978666992,2.3967276363440253
2020-02-04,2.526811438729847,2.169657343850357,2.2302390421020943,2.05173765777883,2.0308024548366768,2.4185670814887588
2020-02-05,2.5552396861398883,2.1828518219847175,2.249151050441164,2.069539002858894,2.049683841565761,2.4455487283057247
2020-02-06,2.5637375099613804,2.1869397926744867,2.255229872111257,2.0750126096232755,2.0564573428310875,2.453614131626484
2020-02-07,2.549891191074603,2.178320243638885,2.245320161680366,2.066221911249303,2.0459460991812795,2.440472396909972
2020-02-10,2.5685726108012013,2.1910363914369797,2.259754331016725,2.079235686691201,2.0608368080044226,2.458203193389693
2020-02-11,2.572909642616318,2.193155037920328,2.262740876498444,2.082715357347015,2.0648192684194755,2.4623195308825236
2020-02-12,2.589537485441059,2.2010193512082594,2.2725554386021525,2.092419828686712,2.0760462820562027,2.4753899101354793
2020-02-13,2.5853153926316432,2.1974421310527386,2.2699135378170396,2.0894202485582873,2.074182254591202,2.47409400155548
2020-02-14,2.5900815300680438,2.1983683844725643,2.27222196854024,2.092084984910757,2.0774558075291862,2.4759062704923536
2020-02-18,2.5825185434929194,2.18884863548577,2.265653829862559,2.086678226664486,2.0724783942866702,2.4727951426115906
2020-02-19,2.594671427695703,2.1983673374986843,2.2745249992704264,2.094066178672356,2.0793627832604527,2.4761955985170347
2020-02-20,2.584771348004659,2.194060285174556,2.268330884994797,2.088656013917054,2.0726189949849254,2.466842048715191
2020-02-21,2.557584441856188,2.1839134556743627,2.251978334276606,2.0741974815344046,2.0585848252925296,2.4494099695241873
2020-02-24,2.4718705940047814,2.1573172556077393,2.200968826552834,2.0274362084122237,2.0015108665166643,2.3780575683121965
